"","subject_ID","breed","preregistered_data","condition_order","condition","trial_num","treat_location","response","age","sex","dog_training_experience","research_experience"
"1128","messerli_md1_056","JP_Russell_Terrier","after_prereg","non","ost",8,"R",0,3,"F",2.75,2
"1129","messerli_md1_057","Rhodesian_Ridgeback","after_prereg","ost","non",1,"R",0,2,"M",2.625,0
"1130","messerli_md1_057","Rhodesian_Ridgeback","after_prereg","ost","non",2,"L",1,2,"M",2.625,0
"1131","messerli_md1_057","Rhodesian_Ridgeback","after_prereg","ost","non",3,"L",1,2,"M",2.625,0
"1132","messerli_md1_057","Rhodesian_Ridgeback","after_prereg","ost","non",4,"R",0,2,"M",2.625,0
"1133","messerli_md1_057","Rhodesian_Ridgeback","after_prereg","ost","non",5,"L",1,2,"M",2.625,0
"1134","messerli_md1_057","Rhodesian_Ridgeback","after_prereg","ost","non",6,"R",0,2,"M",2.625,0
"1135","messerli_md1_057","Rhodesian_Ridgeback","after_prereg","ost","non",7,"R",0,2,"M",2.625,0
"1136","messerli_md1_057","Rhodesian_Ridgeback","after_prereg","ost","non",8,"L",0,2,"M",2.625,0
"1137","messerli_md1_058","Labrador_Retriever","after_prereg","non","ost",1,"L",1,2,"F",3.5,0
"1138","messerli_md1_058","Labrador_Retriever","after_prereg","non","ost",2,"R",1,2,"F",3.5,0
"1139","messerli_md1_058","Labrador_Retriever","after_prereg","non","ost",3,"R",1,2,"F",3.5,0
"1140","messerli_md1_058","Labrador_Retriever","after_prereg","non","ost",4,"L",1,2,"F",3.5,0
"1141","messerli_md1_058","Labrador_Retriever","after_prereg","non","ost",5,"R",0,2,"F",3.5,0
"1142","messerli_md1_058","Labrador_Retriever","after_prereg","non","ost",6,"L",1,2,"F",3.5,0
"1143","messerli_md1_058","Labrador_Retriever","after_prereg","non","ost",7,"R",0,2,"F",3.5,0
"1144","messerli_md1_058","Labrador_Retriever","after_prereg","non","ost",8,"L",1,2,"F",3.5,0
"1145","messerli_md1_061","Labrador_Retriever","after_prereg","ost","non",1,"L",0,2,"M",2.75,0
"1146","messerli_md1_061","Labrador_Retriever","after_prereg","ost","non",2,"R",0,2,"M",2.75,0
"1147","messerli_md1_061","Labrador_Retriever","after_prereg","ost","non",3,"R",1,2,"M",2.75,0
"1148","messerli_md1_061","Labrador_Retriever","after_prereg","ost","non",4,"L",0,2,"M",2.75,0
"1149","messerli_md1_061","Labrador_Retriever","after_prereg","ost","non",5,"R",1,2,"M",2.75,0
"1150","messerli_md1_061","Labrador_Retriever","after_prereg","ost","non",6,"L",0,2,"M",2.75,0
"1151","messerli_md1_061","Labrador_Retriever","after_prereg","ost","non",7,"R",1,2,"M",2.75,0
"1152","messerli_md1_061","Labrador_Retriever","after_prereg","ost","non",8,"L",0,2,"M",2.75,0
"1153","messerli_md1_062","Australian_Shepherd","after_prereg","non","ost",1,"L",1,2,"M",2.75,1
"1154","messerli_md1_062","Australian_Shepherd","after_prereg","non","ost",2,"R",0,2,"M",2.75,1
"1155","messerli_md1_062","Australian_Shepherd","after_prereg","non","ost",3,"R",0,2,"M",2.75,1
"1156","messerli_md1_062","Australian_Shepherd","after_prereg","non","ost",4,"L",1,2,"M",2.75,1
"1157","messerli_md1_062","Australian_Shepherd","after_prereg","non","ost",5,"R",0,2,"M",2.75,1
"1158","messerli_md1_062","Australian_Shepherd","after_prereg","non","ost",6,"L",1,2,"M",2.75,1
"1159","messerli_md1_062","Australian_Shepherd","after_prereg","non","ost",7,"R",0,2,"M",2.75,1
"1160","messerli_md1_062","Australian_Shepherd","after_prereg","non","ost",8,"L",1,2,"M",2.75,1
"1161","messerli_md1_063","Australian_Shepherd","after_prereg","non","ost",1,"R",0,4,"F",2.75,1
"1162","messerli_md1_063","Australian_Shepherd","after_prereg","non","ost",2,"L",1,4,"F",2.75,1
"1163","messerli_md1_063","Australian_Shepherd","after_prereg","non","ost",3,"R",0,4,"F",2.75,1
"1164","messerli_md1_063","Australian_Shepherd","after_prereg","non","ost",4,"L",1,4,"F",2.75,1
"1165","messerli_md1_063","Australian_Shepherd","after_prereg","non","ost",5,"L",1,4,"F",2.75,1
"1166","messerli_md1_063","Australian_Shepherd","after_prereg","non","ost",6,"R",0,4,"F",2.75,1
"1167","messerli_md1_063","Australian_Shepherd","after_prereg","non","ost",7,"L",1,4,"F",2.75,1
"1168","messerli_md1_063","Australian_Shepherd","after_prereg","non","ost",8,"R",0,4,"F",2.75,1
"1169","messerli_md1_064","Australian_Shepherd","after_prereg","ost","non",1,"R",0,3,"F",3.1875,0
"1170","messerli_md1_064","Australian_Shepherd","after_prereg","ost","non",2,"L",0,3,"F",3.1875,0
"1171","messerli_md1_064","Australian_Shepherd","after_prereg","ost","non",3,"L",1,3,"F",3.1875,0
"1172","messerli_md1_064","Australian_Shepherd","after_prereg","ost","non",4,"R",1,3,"F",3.1875,0
"1173","messerli_md1_064","Australian_Shepherd","after_prereg","ost","non",5,"L",0,3,"F",3.1875,0
"1174","messerli_md1_064","Australian_Shepherd","after_prereg","ost","non",6,"R",1,3,"F",3.1875,0
"1175","messerli_md1_064","Australian_Shepherd","after_prereg","ost","non",7,"R",1,3,"F",3.1875,0
"1176","messerli_md1_064","Australian_Shepherd","after_prereg","ost","non",8,"L",0,3,"F",3.1875,0
"1177","messerli_md1_065","Rhodesian_Ridgeback","after_prereg","ost","non",1,"L",0,5,"F",3.125,0
"1178","messerli_md1_065","Rhodesian_Ridgeback","after_prereg","ost","non",2,"R",1,5,"F",3.125,0
"1179","messerli_md1_065","Rhodesian_Ridgeback","after_prereg","ost","non",3,"R",1,5,"F",3.125,0
"1180","messerli_md1_065","Rhodesian_Ridgeback","after_prereg","ost","non",4,"L",1,5,"F",3.125,0
"1181","messerli_md1_065","Rhodesian_Ridgeback","after_prereg","ost","non",5,"R",1,5,"F",3.125,0
"1182","messerli_md1_065","Rhodesian_Ridgeback","after_prereg","ost","non",6,"L",0,5,"F",3.125,0
"1183","messerli_md1_065","Rhodesian_Ridgeback","after_prereg","ost","non",7,"R",1,5,"F",3.125,0
"1184","messerli_md1_065","Rhodesian_Ridgeback","after_prereg","ost","non",8,"L",1,5,"F",3.125,0
"1185","messerli_md1_066","Golden_Retriever","after_prereg","ost","non",1,"R",1,4,"M",3.25,0
"1186","messerli_md1_066","Golden_Retriever","after_prereg","ost","non",2,"L",1,4,"M",3.25,0
"1187","messerli_md1_066","Golden_Retriever","after_prereg","ost","non",3,"L",0,4,"M",3.25,0
"1188","messerli_md1_066","Golden_Retriever","after_prereg","ost","non",4,"R",0,4,"M",3.25,0
"1189","messerli_md1_066","Golden_Retriever","after_prereg","ost","non",5,"L",1,4,"M",3.25,0
"1190","messerli_md1_066","Golden_Retriever","after_prereg","ost","non",6,"R",0,4,"M",3.25,0
"1191","messerli_md1_066","Golden_Retriever","after_prereg","ost","non",7,"R",0,4,"M",3.25,0
"1192","messerli_md1_066","Golden_Retriever","after_prereg","ost","non",8,"L",1,4,"M",3.25,0
"1193","messerli_md1_067","Samoyed","after_prereg","non","ost",1,"R",1,5,"F",2.25,0
"1194","messerli_md1_067","Samoyed","after_prereg","non","ost",2,"L",1,5,"F",2.25,0
"1195","messerli_md1_067","Samoyed","after_prereg","non","ost",3,"R",0,5,"F",2.25,0
"1196","messerli_md1_067","Samoyed","after_prereg","non","ost",4,"L",1,5,"F",2.25,0
"1197","messerli_md1_067","Samoyed","after_prereg","non","ost",5,"L",1,5,"F",2.25,0
"1198","messerli_md1_067","Samoyed","after_prereg","non","ost",6,"R",0,5,"F",2.25,0
"1199","messerli_md1_067","Samoyed","after_prereg","non","ost",7,"L",1,5,"F",2.25,0
"1200","messerli_md1_067","Samoyed","after_prereg","non","ost",8,"R",0,5,"F",2.25,0
"1201","messerli_md1_068","White Swiss Shepherd Dog","after_prereg","non","ost",1,"L",1,6,"F",2.125,0
"1202","messerli_md1_068","White Swiss Shepherd Dog","after_prereg","non","ost",2,"R",0,6,"F",2.125,0
"1203","messerli_md1_068","White Swiss Shepherd Dog","after_prereg","non","ost",3,"R",1,6,"F",2.125,0
"1204","messerli_md1_068","White Swiss Shepherd Dog","after_prereg","non","ost",4,"L",1,6,"F",2.125,0
"1205","messerli_md1_068","White Swiss Shepherd Dog","after_prereg","non","ost",5,"R",0,6,"F",2.125,0
"1206","messerli_md1_068","White Swiss Shepherd Dog","after_prereg","non","ost",6,"L",1,6,"F",2.125,0
"1207","messerli_md1_068","White Swiss Shepherd Dog","after_prereg","non","ost",7,"R",0,6,"F",2.125,0
"1208","messerli_md1_068","White Swiss Shepherd Dog","after_prereg","non","ost",8,"L",1,6,"F",2.125,0
"1209","messerli_md1_069","Samoyed","after_prereg","non","ost",1,"R",1,0,"M",2,0
"1210","messerli_md1_069","Samoyed","after_prereg","non","ost",2,"L",0,0,"M",2,0
"1211","messerli_md1_069","Samoyed","after_prereg","non","ost",3,"R",1,0,"M",2,0
"1212","messerli_md1_069","Samoyed","after_prereg","non","ost",4,"L",0,0,"M",2,0
"1213","messerli_md1_069","Samoyed","after_prereg","non","ost",5,"L",0,0,"M",2,0
"1214","messerli_md1_069","Samoyed","after_prereg","non","ost",6,"R",1,0,"M",2,0
"1215","messerli_md1_069","Samoyed","after_prereg","non","ost",7,"L",0,0,"M",2,0
"1216","messerli_md1_069","Samoyed","after_prereg","non","ost",8,"R",1,0,"M",2,0
"1217","messerli_md1_070","Samoyed","after_prereg","non","ost",1,"L",0,2,"M",1.5,0
"1218","messerli_md1_070","Samoyed","after_prereg","non","ost",2,"R",1,2,"M",1.5,0
"1219","messerli_md1_070","Samoyed","after_prereg","non","ost",3,"R",1,2,"M",1.5,0
"1220","messerli_md1_070","Samoyed","after_prereg","non","ost",4,"L",1,2,"M",1.5,0
"1221","messerli_md1_070","Samoyed","after_prereg","non","ost",5,"R",1,2,"M",1.5,0
"1222","messerli_md1_070","Samoyed","after_prereg","non","ost",6,"L",0,2,"M",1.5,0
"1223","messerli_md1_070","Samoyed","after_prereg","non","ost",7,"R",0,2,"M",1.5,0
"1224","messerli_md1_070","Samoyed","after_prereg","non","ost",8,"L",0,2,"M",1.5,0
"1225","messerli_md1_071","Rhodesian_Ridgeback","after_prereg","ost","non",1,"R",1,11,"M",2.625,2
"1226","messerli_md1_071","Rhodesian_Ridgeback","after_prereg","ost","non",2,"L",1,11,"M",2.625,2
"1227","messerli_md1_071","Rhodesian_Ridgeback","after_prereg","ost","non",3,"L",0,11,"M",2.625,2
"1228","messerli_md1_071","Rhodesian_Ridgeback","after_prereg","ost","non",4,"R",0,11,"M",2.625,2
"1229","messerli_md1_071","Rhodesian_Ridgeback","after_prereg","ost","non",5,"L",0,11,"M",2.625,2
"1230","messerli_md1_071","Rhodesian_Ridgeback","after_prereg","ost","non",6,"R",0,11,"M",2.625,2
"1231","messerli_md1_071","Rhodesian_Ridgeback","after_prereg","ost","non",7,"R",1,11,"M",2.625,2
"1232","messerli_md1_071","Rhodesian_Ridgeback","after_prereg","ost","non",8,"L",1,11,"M",2.625,2
"1233","messerli_md1_072","Rhodesian_Ridgeback","after_prereg","ost","non",1,"L",1,11,"F",1.875,2
"1234","messerli_md1_072","Rhodesian_Ridgeback","after_prereg","ost","non",2,"R",0,11,"F",1.875,2
"1235","messerli_md1_072","Rhodesian_Ridgeback","after_prereg","ost","non",3,"R",0,11,"F",1.875,2
"1236","messerli_md1_072","Rhodesian_Ridgeback","after_prereg","ost","non",4,"L",1,11,"F",1.875,2
"1237","messerli_md1_072","Rhodesian_Ridgeback","after_prereg","ost","non",5,"R",0,11,"F",1.875,2
"1238","messerli_md1_072","Rhodesian_Ridgeback","after_prereg","ost","non",6,"L",1,11,"F",1.875,2
"1239","messerli_md1_072","Rhodesian_Ridgeback","after_prereg","ost","non",7,"R",1,11,"F",1.875,2
"1240","messerli_md1_072","Rhodesian_Ridgeback","after_prereg","ost","non",8,"L",0,11,"F",1.875,2
"1241","messerli_md1_073","JP_Russell_Terrier","after_prereg","ost","non",1,"L",1,11,"F",2.875,2
"1242","messerli_md1_073","JP_Russell_Terrier","after_prereg","ost","non",2,"R",1,11,"F",2.875,2
"1243","messerli_md1_073","JP_Russell_Terrier","after_prereg","ost","non",3,"R",1,11,"F",2.875,2
"1244","messerli_md1_073","JP_Russell_Terrier","after_prereg","ost","non",4,"L",0,11,"F",2.875,2
"1245","messerli_md1_073","JP_Russell_Terrier","after_prereg","ost","non",5,"R",1,11,"F",2.875,2
"1246","messerli_md1_073","JP_Russell_Terrier","after_prereg","ost","non",6,"L",1,11,"F",2.875,2
"1247","messerli_md1_073","JP_Russell_Terrier","after_prereg","ost","non",7,"R",1,11,"F",2.875,2
"1248","messerli_md1_073","JP_Russell_Terrier","after_prereg","ost","non",8,"L",0,11,"F",2.875,2
"1249","messerli_md1_074","Rhodesian_Ridgeback","after_prereg","non","ost",1,"L",1,6,"M",3.25,0
"1250","messerli_md1_074","Rhodesian_Ridgeback","after_prereg","non","ost",2,"R",1,6,"M",3.25,0
"1251","messerli_md1_074","Rhodesian_Ridgeback","after_prereg","non","ost",3,"R",1,6,"M",3.25,0
"1252","messerli_md1_074","Rhodesian_Ridgeback","after_prereg","non","ost",4,"L",0,6,"M",3.25,0
"1253","messerli_md1_074","Rhodesian_Ridgeback","after_prereg","non","ost",5,"R",1,6,"M",3.25,0
"1254","messerli_md1_074","Rhodesian_Ridgeback","after_prereg","non","ost",6,"L",1,6,"M",3.25,0
"1255","messerli_md1_074","Rhodesian_Ridgeback","after_prereg","non","ost",7,"R",1,6,"M",3.25,0
"1256","messerli_md1_074","Rhodesian_Ridgeback","after_prereg","non","ost",8,"L",0,6,"M",3.25,0
"1257","messerli_md1_075","Samoyed","after_prereg","ost","non",1,"L",0,3,"F",2.75,0
"1258","messerli_md1_075","Samoyed","after_prereg","ost","non",2,"R",1,3,"F",2.75,0
"1259","messerli_md1_075","Samoyed","after_prereg","ost","non",3,"R",1,3,"F",2.75,0
"1260","messerli_md1_075","Samoyed","after_prereg","ost","non",4,"L",0,3,"F",2.75,0
"1261","messerli_md1_075","Samoyed","after_prereg","ost","non",5,"R",1,3,"F",2.75,0
"1262","messerli_md1_075","Samoyed","after_prereg","ost","non",6,"L",0,3,"F",2.75,0
"1263","messerli_md1_075","Samoyed","after_prereg","ost","non",7,"R",1,3,"F",2.75,0
"1264","messerli_md1_075","Samoyed","after_prereg","ost","non",8,"L",0,3,"F",2.75,0
"1265","messerli_md1_076","Rhodesian_Ridgeback","after_prereg","non","ost",1,"R",1,10,"M",2.625,0
"1266","messerli_md1_076","Rhodesian_Ridgeback","after_prereg","non","ost",2,"L",1,10,"M",2.625,0
"1267","messerli_md1_076","Rhodesian_Ridgeback","after_prereg","non","ost",3,"R",1,10,"M",2.625,0
"1268","messerli_md1_076","Rhodesian_Ridgeback","after_prereg","non","ost",4,"L",1,10,"M",2.625,0
"1269","messerli_md1_076","Rhodesian_Ridgeback","after_prereg","non","ost",5,"L",1,10,"M",2.625,0
"1270","messerli_md1_076","Rhodesian_Ridgeback","after_prereg","non","ost",6,"R",0,10,"M",2.625,0
"1271","messerli_md1_076","Rhodesian_Ridgeback","after_prereg","non","ost",7,"L",1,10,"M",2.625,0
"1272","messerli_md1_076","Rhodesian_Ridgeback","after_prereg","non","ost",8,"R",0,10,"M",2.625,0
"1273","messerli_md1_077","Labrador_Retriever","after_prereg","ost","non",1,"L",0,3,"M",3,0
"1274","messerli_md1_077","Labrador_Retriever","after_prereg","ost","non",2,"R",1,3,"M",3,0
"1275","messerli_md1_077","Labrador_Retriever","after_prereg","ost","non",3,"R",1,3,"M",3,0
"1276","messerli_md1_077","Labrador_Retriever","after_prereg","ost","non",4,"L",0,3,"M",3,0
"1277","messerli_md1_077","Labrador_Retriever","after_prereg","ost","non",5,"R",1,3,"M",3,0
"1278","messerli_md1_077","Labrador_Retriever","after_prereg","ost","non",6,"L",0,3,"M",3,0
"1279","messerli_md1_077","Labrador_Retriever","after_prereg","ost","non",7,"R",0,3,"M",3,0
"1280","messerli_md1_077","Labrador_Retriever","after_prereg","ost","non",8,"L",0,3,"M",3,0
"1281","messerli_md1_078","Labrador_Retriever","after_prereg","non","ost",1,"L",1,7,"F",3.25,0
"1282","messerli_md1_078","Labrador_Retriever","after_prereg","non","ost",2,"R",1,7,"F",3.25,0
"1283","messerli_md1_078","Labrador_Retriever","after_prereg","non","ost",3,"R",0,7,"F",3.25,0
"1284","messerli_md1_078","Labrador_Retriever","after_prereg","non","ost",4,"L",1,7,"F",3.25,0
"1285","messerli_md1_078","Labrador_Retriever","after_prereg","non","ost",5,"R",1,7,"F",3.25,0
"1286","messerli_md1_078","Labrador_Retriever","after_prereg","non","ost",6,"L",0,7,"F",3.25,0
"1287","messerli_md1_078","Labrador_Retriever","after_prereg","non","ost",7,"R",1,7,"F",3.25,0
"1288","messerli_md1_078","Labrador_Retriever","after_prereg","non","ost",8,"L",1,7,"F",3.25,0
"1289","messerli_md1_079","Labrador_Retriever","after_prereg","ost","non",1,"R",1,2,"F",2.375,1
"1290","messerli_md1_079","Labrador_Retriever","after_prereg","ost","non",2,"L",1,2,"F",2.375,1
"1291","messerli_md1_079","Labrador_Retriever","after_prereg","ost","non",3,"L",1,2,"F",2.375,1
"1292","messerli_md1_079","Labrador_Retriever","after_prereg","ost","non",4,"R",0,2,"F",2.375,1
"1293","messerli_md1_079","Labrador_Retriever","after_prereg","ost","non",5,"L",1,2,"F",2.375,1
"1294","messerli_md1_079","Labrador_Retriever","after_prereg","ost","non",6,"R",1,2,"F",2.375,1
"1295","messerli_md1_079","Labrador_Retriever","after_prereg","ost","non",7,"R",0,2,"F",2.375,1
"1296","messerli_md1_079","Labrador_Retriever","after_prereg","ost","non",8,"L",1,2,"F",2.375,1
"1297","messerli_md1_080","Border_Collie","after_prereg","ost","non",1,"R",1,1,"F",2.875,3
"1298","messerli_md1_080","Border_Collie","after_prereg","ost","non",2,"L",1,1,"F",2.875,3
"1299","messerli_md1_080","Border_Collie","after_prereg","ost","non",3,"L",1,1,"F",2.875,3
"1300","messerli_md1_080","Border_Collie","after_prereg","ost","non",4,"R",0,1,"F",2.875,3
"1301","messerli_md1_080","Border_Collie","after_prereg","ost","non",5,"L",0,1,"F",2.875,3
"1302","messerli_md1_080","Border_Collie","after_prereg","ost","non",6,"R",0,1,"F",2.875,3
"1303","messerli_md1_080","Border_Collie","after_prereg","ost","non",7,"R",0,1,"F",2.875,3
"1304","messerli_md1_080","Border_Collie","after_prereg","ost","non",8,"L",1,1,"F",2.875,3
"1305","messerli_md1_081","Golden_Retriever","after_prereg","non","ost",1,"L",1,9,"F",2.25,0
"1306","messerli_md1_081","Golden_Retriever","after_prereg","non","ost",2,"R",0,9,"F",2.25,0
"1307","messerli_md1_081","Golden_Retriever","after_prereg","non","ost",3,"R",0,9,"F",2.25,0
"1308","messerli_md1_081","Golden_Retriever","after_prereg","non","ost",4,"L",1,9,"F",2.25,0
"1309","messerli_md1_081","Golden_Retriever","after_prereg","non","ost",5,"R",0,9,"F",2.25,0
"1310","messerli_md1_081","Golden_Retriever","after_prereg","non","ost",6,"L",1,9,"F",2.25,0
"1311","messerli_md1_081","Golden_Retriever","after_prereg","non","ost",7,"R",0,9,"F",2.25,0
"1312","messerli_md1_081","Golden_Retriever","after_prereg","non","ost",8,"L",0,9,"F",2.25,0
"1313","messerli_md1_082","MIX","after_prereg","ost","non",1,"R",1,10,"M",3.375,0
"1314","messerli_md1_082","MIX","after_prereg","ost","non",2,"L",0,10,"M",3.375,0
"1315","messerli_md1_082","MIX","after_prereg","ost","non",3,"L",0,10,"M",3.375,0
"1316","messerli_md1_082","MIX","after_prereg","ost","non",4,"R",1,10,"M",3.375,0
"1317","messerli_md1_082","MIX","after_prereg","ost","non",5,"L",0,10,"M",3.375,0
"1318","messerli_md1_082","MIX","after_prereg","ost","non",6,"R",1,10,"M",3.375,0
"1319","messerli_md1_082","MIX","after_prereg","ost","non",7,"R",1,10,"M",3.375,0
"1320","messerli_md1_082","MIX","after_prereg","ost","non",8,"L",0,10,"M",3.375,0
"1321","messerli_md1_083","Australian_Shepherd","after_prereg","non","ost",1,"R",0,4,"F",2.875,0
"1322","messerli_md1_083","Australian_Shepherd","after_prereg","non","ost",2,"L",1,4,"F",2.875,0
"1323","messerli_md1_083","Australian_Shepherd","after_prereg","non","ost",3,"R",0,4,"F",2.875,0
"1324","messerli_md1_083","Australian_Shepherd","after_prereg","non","ost",4,"L",1,4,"F",2.875,0
"1325","messerli_md1_083","Australian_Shepherd","after_prereg","non","ost",5,"L",1,4,"F",2.875,0
"1326","messerli_md1_083","Australian_Shepherd","after_prereg","non","ost",6,"R",0,4,"F",2.875,0
"1327","messerli_md1_083","Australian_Shepherd","after_prereg","non","ost",7,"L",1,4,"F",2.875,0
"1328","messerli_md1_083","Australian_Shepherd","after_prereg","non","ost",8,"R",0,4,"F",2.875,0
"1329","messerli_md1_084","Golden_Retriever","after_prereg","ost","non",1,"L",1,8,"F",2.875,3
"1330","messerli_md1_084","Golden_Retriever","after_prereg","ost","non",2,"R",0,8,"F",2.875,3
"1331","messerli_md1_084","Golden_Retriever","after_prereg","ost","non",3,"R",0,8,"F",2.875,3
"1332","messerli_md1_084","Golden_Retriever","after_prereg","ost","non",4,"L",1,8,"F",2.875,3
"1333","messerli_md1_084","Golden_Retriever","after_prereg","ost","non",5,"R",0,8,"F",2.875,3
"1334","messerli_md1_084","Golden_Retriever","after_prereg","ost","non",6,"L",1,8,"F",2.875,3
"1335","messerli_md1_084","Golden_Retriever","after_prereg","ost","non",7,"R",0,8,"F",2.875,3
"1336","messerli_md1_084","Golden_Retriever","after_prereg","ost","non",8,"L",1,8,"F",2.875,3
"1337","messerli_md1_086","Rhodesian_Ridgeback","after_prereg","ost","non",1,"R",0,3,"M",2,0
"1338","messerli_md1_086","Rhodesian_Ridgeback","after_prereg","ost","non",2,"L",1,3,"M",2,0
"1339","messerli_md1_086","Rhodesian_Ridgeback","after_prereg","ost","non",3,"L",1,3,"M",2,0
"1340","messerli_md1_086","Rhodesian_Ridgeback","after_prereg","ost","non",4,"R",0,3,"M",2,0
"1341","messerli_md1_086","Rhodesian_Ridgeback","after_prereg","ost","non",5,"L",1,3,"M",2,0
"1342","messerli_md1_086","Rhodesian_Ridgeback","after_prereg","ost","non",6,"R",0,3,"M",2,0
"1343","messerli_md1_086","Rhodesian_Ridgeback","after_prereg","ost","non",7,"R",0,3,"M",2,0
"1344","messerli_md1_086","Rhodesian_Ridgeback","after_prereg","ost","non",8,"L",1,3,"M",2,0
"1345","messerli_md1_087","Rhodesian_Ridgeback","after_prereg","non","ost",1,"L",1,7,"M",2.25,1
"1346","messerli_md1_087","Rhodesian_Ridgeback","after_prereg","non","ost",2,"R",0,7,"M",2.25,1
"1347","messerli_md1_087","Rhodesian_Ridgeback","after_prereg","non","ost",3,"R",0,7,"M",2.25,1
"1348","messerli_md1_087","Rhodesian_Ridgeback","after_prereg","non","ost",4,"L",1,7,"M",2.25,1
"1349","messerli_md1_087","Rhodesian_Ridgeback","after_prereg","non","ost",5,"R",0,7,"M",2.25,1
"1350","messerli_md1_087","Rhodesian_Ridgeback","after_prereg","non","ost",6,"L",0,7,"M",2.25,1
"1351","messerli_md1_087","Rhodesian_Ridgeback","after_prereg","non","ost",7,"R",1,7,"M",2.25,1
"1352","messerli_md1_087","Rhodesian_Ridgeback","after_prereg","non","ost",8,"L",1,7,"M",2.25,1
"1353","messerli_md1_088","Golden_Retriever","after_prereg","ost","non",1,"L",0,5,"F",2,0
"1354","messerli_md1_088","Golden_Retriever","after_prereg","ost","non",2,"R",0,5,"F",2,0
"1355","messerli_md1_088","Golden_Retriever","after_prereg","ost","non",3,"R",0,5,"F",2,0
"1356","messerli_md1_088","Golden_Retriever","after_prereg","ost","non",4,"L",0,5,"F",2,0
"1357","messerli_md1_088","Golden_Retriever","after_prereg","ost","non",5,"R",0,5,"F",2,0
"1358","messerli_md1_088","Golden_Retriever","after_prereg","ost","non",6,"L",0,5,"F",2,0
"1359","messerli_md1_088","Golden_Retriever","after_prereg","ost","non",7,"R",0,5,"F",2,0
"1360","messerli_md1_088","Golden_Retriever","after_prereg","ost","non",8,"L",0,5,"F",2,0
"1361","messerli_md1_089","Golden_Retriever","after_prereg","ost","non",1,"R",0,1,"F",2.25,0
"1362","messerli_md1_089","Golden_Retriever","after_prereg","ost","non",2,"L",1,1,"F",2.25,0
"1363","messerli_md1_089","Golden_Retriever","after_prereg","ost","non",3,"L",1,1,"F",2.25,0
"1364","messerli_md1_089","Golden_Retriever","after_prereg","ost","non",4,"R",1,1,"F",2.25,0
"1365","messerli_md1_089","Golden_Retriever","after_prereg","ost","non",5,"L",1,1,"F",2.25,0
"1366","messerli_md1_089","Golden_Retriever","after_prereg","ost","non",6,"R",1,1,"F",2.25,0
"1367","messerli_md1_089","Golden_Retriever","after_prereg","ost","non",7,"R",1,1,"F",2.25,0
"1368","messerli_md1_089","Golden_Retriever","after_prereg","ost","non",8,"L",0,1,"F",2.25,0
"1369","messerli_md1_090","Golden_Retriever","after_prereg","non","ost",1,"R",0,10,"F",3,0
"1370","messerli_md1_090","Golden_Retriever","after_prereg","non","ost",2,"L",1,10,"F",3,0
"1371","messerli_md1_090","Golden_Retriever","after_prereg","non","ost",3,"R",0,10,"F",3,0
"1372","messerli_md1_090","Golden_Retriever","after_prereg","non","ost",4,"L",1,10,"F",3,0
"1373","messerli_md1_090","Golden_Retriever","after_prereg","non","ost",5,"L",1,10,"F",3,0
"1374","messerli_md1_090","Golden_Retriever","after_prereg","non","ost",6,"R",0,10,"F",3,0
"1375","messerli_md1_090","Golden_Retriever","after_prereg","non","ost",7,"L",1,10,"F",3,0
"1376","messerli_md1_090","Golden_Retriever","after_prereg","non","ost",8,"R",0,10,"F",3,0
"1377","messerli_md1_091","Rhodesian_Ridgeback","after_prereg","non","ost",1,"L",0,0,"M",2.8125,0
"1378","messerli_md1_091","Rhodesian_Ridgeback","after_prereg","non","ost",2,"R",1,0,"M",2.8125,0
"1379","messerli_md1_091","Rhodesian_Ridgeback","after_prereg","non","ost",3,"R",1,0,"M",2.8125,0
"1380","messerli_md1_091","Rhodesian_Ridgeback","after_prereg","non","ost",4,"L",1,0,"M",2.8125,0
"1381","messerli_md1_091","Rhodesian_Ridgeback","after_prereg","non","ost",5,"R",0,0,"M",2.8125,0
"1382","messerli_md1_091","Rhodesian_Ridgeback","after_prereg","non","ost",6,"L",0,0,"M",2.8125,0
"1383","messerli_md1_091","Rhodesian_Ridgeback","after_prereg","non","ost",7,"R",0,0,"M",2.8125,0
"1384","messerli_md1_091","Rhodesian_Ridgeback","after_prereg","non","ost",8,"L",0,0,"M",2.8125,0
"1385","messerli_md1_092","JP_Russell_Terrier","after_prereg","non","ost",1,"R",0,0,"M",2,1
"1386","messerli_md1_092","JP_Russell_Terrier","after_prereg","non","ost",2,"L",1,0,"M",2,1
"1387","messerli_md1_092","JP_Russell_Terrier","after_prereg","non","ost",3,"R",1,0,"M",2,1
"1388","messerli_md1_092","JP_Russell_Terrier","after_prereg","non","ost",4,"L",1,0,"M",2,1
"1389","messerli_md1_092","JP_Russell_Terrier","after_prereg","non","ost",5,"L",1,0,"M",2,1
"1390","messerli_md1_092","JP_Russell_Terrier","after_prereg","non","ost",6,"R",0,0,"M",2,1
"1391","messerli_md1_092","JP_Russell_Terrier","after_prereg","non","ost",7,"L",1,0,"M",2,1
"1392","messerli_md1_092","JP_Russell_Terrier","after_prereg","non","ost",8,"R",0,0,"M",2,1
"1393","messerli_md1_093","JP_Russell_Terrier","after_prereg","non","ost",1,"R",0,10,"F",2.375,1
"1394","messerli_md1_093","JP_Russell_Terrier","after_prereg","non","ost",2,"L",1,10,"F",2.375,1
